turn,player,money,tap
16,1,1295,673
17,0,1715,3278
17,1,1295,673
18,0,1915,3278
18,1,1295,673
19,0,1915,3278
19,1,1295,673
20,0,1915,3278
20,1,1295,673
21,0,2723,3720
21,1,270,128
22,0,2723,3720
22,1,270,128
23,0,2729,3720
23,1,464,128
24,0,2729,3720
24,1,464,128
25,0,2739,3720
25,1,454,128
26,0,2739,3720
26,1,454,128
27,0,2739,3720
27,1,454,128
28,0,2739,3720
28,1,454,128
29,0,2739,3720
29,1,454,128
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1730,2088
3,1,1255,1203
4,0,1730,2088
4,1,1255,1203
5,0,1730,2088
5,1,1255,1203
6,0,1730,2088
6,1,1255,1203
7,0,1730,2088
7,1,1255,1203
8,0,1730,2088
8,1,1255,1203
9,0,1730,2088
9,1,1255,1203
10,0,1730,2088
10,1,1255,1203
11,0,1730,2088
11,1,1255,1203
12,0,1730,2088
12,1,1255,1203
13,0,1730,2088
13,1,1255,1203
14,0,1530,2088
14,1,1455,1203
15,0,1530,2088
15,1,1655,1203
16,0,1730,2088
16,1,1655,1203
17,0,1730,2088
17,1,1655,1203
18,0,1730,2088
18,1,1655,1203
19,0,1730,2088
19,1,1655,1203
20,0,1730,2088
20,1,1655,1203
21,0,1730,2088
21,1,1655,1203
22,0,1730,2088
22,1,1655,1203
23,0,1730,2088
23,1,1655,1203
24,0,1730,2088
24,1,1655,1203
25,0,1730,2088
25,1,1655,1203
26,0,1730,2088
26,1,1655,1203
27,0,1730,2088
27,1,1655,1203
28,0,1855,2578
28,1,1655,1203
29,0,1855,2578
29,1,1605,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1675,1618
2,1,1585,1203
3,0,1675,1618
3,1,1585,1203
4,0,1675,1618
4,1,1585,1203
5,0,1675,1618
5,1,1585,1203
6,0,1675,1618
6,1,1585,1203
7,0,1675,1618
7,1,1585,1203
8,0,1675,1618
8,1,1585,1203
9,0,1675,1618
9,1,1785,1203
10,0,1625,1618
10,1,2035,1203
11,0,1625,1618
11,1,2035,1203
12,0,1625,1618
12,1,2035,1203
13,0,1675,1618
13,1,1985,1203
14,0,1675,1618
14,1,1985,1203
15,0,1675,1618
15,1,1985,1203
16,0,1675,1618
16,1,1985,1203
17,0,1675,1618
17,1,1985,1203
18,0,1675,1618
18,1,1985,1203
19,0,1675,1618
19,1,1985,1528
20,0,1675,1618
20,1,1985,1528
21,0,1725,1618
21,1,1935,1528
22,0,1725,1618
22,1,1935,1528
23,0,2075,3278
23,1,1135,1453
24,0,2075,3278
24,1,1135,1453
25,0,2075,3278
25,1,1135,1453
26,0,2075,3278
26,1,1135,1453
27,0,2075,3278
27,1,1335,1453
28,0,2075,3278
28,1,1335,1453
29,0,2075,3278
29,1,1335,1453
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1675,1618
2,1,1585,1203
3,0,1810,2753
3,1,1225,1203
4,0,1810,2753
4,1,1225,1203
5,0,1810,2753
5,1,1225,1203
6,0,1810,2753
6,1,1225,1203
7,0,1810,2753
7,1,1425,1203
8,0,1810,2753
8,1,1425,1203
9,0,1810,2753
9,1,1425,1203
10,0,1810,2753
10,1,1425,1203
11,0,1810,2753
11,1,1425,1203
12,0,1710,2753
12,1,1425,1203
13,0,2118,3650
13,1,625,411
14,0,2296,3660
14,1,633,411
15,0,2296,3660
15,1,633,411
16,0,2296,3660
16,1,633,411
17,0,2296,3660
17,1,833,411
18,0,2296,3660
18,1,833,411
19,0,2306,3660
19,1,823,411
20,0,2306,3660
20,1,823,411
21,0,2306,3660
21,1,823,411
22,0,2331,3660
22,1,998,411
23,0,2331,3660
23,1,998,411
24,0,2331,3660
24,1,998,411
25,0,2331,3660
25,1,998,411
26,0,2331,3660
26,1,998,411
27,0,2337,3660
27,1,1192,411
28,0,2337,3660
28,1,1192,411
29,0,2337,3660
29,1,1192,411
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1600,1148
2,1,1535,1203
3,0,1600,1148
3,1,1535,1203
4,0,1425,1148
4,1,1610,1528
5,0,1425,1148
5,1,1610,1528
6,0,1375,1148
6,1,1760,1928
7,0,1375,1148
7,1,1760,1928
8,0,1375,1148
8,1,1760,1928
9,0,1375,1148
9,1,1760,1928
10,0,1375,1148
10,1,1760,1928
11,0,1375,1148
11,1,1860,2528
12,0,1375,1148
12,1,1860,2528
13,0,1705,1148
13,1,1530,2528
14,0,1705,1148
14,1,1530,2528
15,0,1705,1148
15,1,1530,2528
16,0,1705,1148
16,1,1530,2528
17,0,1705,1148
17,1,1530,2528
18,0,1705,1148
18,1,1530,2528
19,0,1705,1148
19,1,1730,2528
20,0,1705,1148
20,1,1730,2528
21,0,1705,1148
21,1,1730,2528
22,0,1705,1148
22,1,1730,2528
23,0,1705,1148
23,1,1630,2528
24,0,1705,1148
24,1,1630,2528
25,0,1705,1148
25,1,1830,2528
26,0,1705,1148
26,1,1830,2528
27,0,1705,1148
27,1,1830,2528
28,0,1705,1148
28,1,1830,2528
29,0,1705,1148
29,1,1830,2528
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1500,1148
4,1,1635,1203
5,0,1500,1148
5,1,1735,1528
6,0,1500,1148
6,1,1735,1528
7,0,1500,1148
7,1,1735,1528
8,0,1450,1148
8,1,1735,1528
9,0,1500,1148
9,1,1685,1528
10,0,1500,1148
10,1,1685,1528
11,0,1500,1148
11,1,1685,1528
12,0,1625,1618
12,1,1685,1528
13,0,1625,1618
13,1,1585,1528
14,0,1625,1618
14,1,1585,1528
15,0,1625,1618
15,1,1785,1528
16,0,1575,1618
16,1,1835,1528
17,0,1575,1618
17,1,1835,1528
18,0,1575,1618
18,1,1835,1528
19,0,1575,1618
19,1,1835,1528
20,0,1700,2088
20,1,1835,1528
21,0,1700,2088
21,1,1835,1528
22,0,1700,2088
22,1,1835,1528
23,0,2125,3278
23,1,1035,1428
24,0,2125,3278
24,1,1035,1428
25,0,2125,3278
25,1,1035,1428
26,0,2125,3278
26,1,1035,1428
27,0,2125,3278
27,1,1035,1428
28,0,2125,3278
28,1,1035,1428
29,0,2125,3278
29,1,1035,1428
0,0,1500,1148
0,1,1635,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1250,1148
4,1,1785,2728
5,0,1250,1148
5,1,1785,2728
6,0,1250,1148
6,1,1785,2728
7,0,1250,1148
7,1,1785,2728
8,0,1200,1148
8,1,1835,2728
9,0,1200,1148
9,1,1935,3328
10,0,1100,1148
10,1,1935,3328
11,0,1100,1148
11,1,1935,3328
12,0,1300,1148
12,1,1935,3328
13,0,1300,1148
13,1,1935,3328
14,0,1300,1148
14,1,1935,3328
15,0,1350,1148
15,1,1885,3328
16,0,1350,1148
16,1,1885,3328
17,0,1350,1148
17,1,1885,3328
18,0,1350,1148
18,1,1885,3328
19,0,1350,1148
19,1,1885,3328
20,0,1350,1148
20,1,1885,3328
21,0,1350,1148
21,1,1885,3328
22,0,1300,1148
22,1,2035,3528
23,0,1300,1148
23,1,2135,3828
24,0,1300,1148
24,1,2135,3828
25,0,1300,1148
25,1,2135,3828
26,0,1300,1148
26,1,2135,3828
27,0,1300,1148
27,1,2135,3828
28,0,1300,1148
28,1,2135,3828
29,0,1300,1148
29,1,2135,3828
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1325,1148
2,1,1710,1528
3,0,1325,1148
3,1,1710,1528
4,0,1325,1148
4,1,1710,1528
5,0,1325,1148
5,1,1710,1528
6,0,1325,1148
6,1,1710,1528
7,0,1325,1148
7,1,1810,1928
8,0,1325,1148
8,1,1810,1928
9,0,1325,1148
9,1,1810,1928
10,0,1325,1148
10,1,1810,1928
11,0,1325,1148
11,1,1810,1928
12,0,1275,1148
12,1,1760,2528
13,0,1605,1148
13,1,1430,2528
14,0,1805,1148
14,1,1430,2528
15,0,1805,1148
15,1,1430,2528
16,0,1805,1148
16,1,1430,2528
17,0,1805,1148
17,1,1630,2528
18,0,2005,1148
18,1,1630,2528
19,0,2005,1148
19,1,1630,2528
20,0,2005,1148
20,1,1630,2528
21,0,2005,1148
21,1,1630,2528
22,0,2005,1148
22,1,1630,2528
23,0,2260,1618
23,1,1300,2453
24,0,2160,1618
24,1,1300,2453
25,0,2160,1618
25,1,1300,2453
26,0,2360,1618
26,1,1300,2453
27,0,2360,1618
27,1,1500,2453
28,0,2360,1618
28,1,1500,2453
29,0,2335,2088
29,1,1450,2453
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1350,1148
4,1,1685,1528
5,0,1350,1148
5,1,1685,1528
6,0,1550,1148
6,1,1685,1528
7,0,1550,1148
7,1,1785,1928
8,0,1550,1148
8,1,1785,1928
9,0,1550,1148
9,1,1785,1928
10,0,1550,1148
10,1,1785,1928
11,0,1550,1148
11,1,1785,1928
12,0,1550,1148
12,1,1785,1928
13,0,1550,1148
13,1,1785,1928
14,0,1550,1148
14,1,1785,1928
15,0,1835,1618
15,1,1425,1928
16,0,1835,1618
16,1,1425,1928
17,0,1835,1618
17,1,1425,1928
18,0,1835,1618
18,1,1425,1928
19,0,1835,1618
19,1,1425,1928
20,0,1785,1618
20,1,1425,1928
21,0,1785,1618
21,1,1625,1928
22,0,1785,1618
22,1,1625,1928
23,0,1785,1618
23,1,1625,1928
24,0,1785,1618
24,1,1625,1928
25,0,1785,1618
25,1,1625,1928
26,0,1785,1618
26,1,1625,1928
27,0,2210,3103
27,1,825,1136
28,0,1610,3103
28,1,1425,1136
29,0,1610,3103
29,1,1525,1136
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1425,1148
2,1,1610,1528
3,0,1425,1148
3,1,1610,1528
4,0,1625,1148
4,1,1610,1528
5,0,1625,1148
5,1,1610,1528
6,0,1625,1148
6,1,1610,1528
7,0,1625,1148
7,1,1610,1528
8,0,1625,1148
8,1,1610,1528
9,0,1625,1148
9,1,1610,1528
10,0,1425,1148
10,1,1710,1928
11,0,1425,1148
11,1,1710,1928
12,0,1425,1148
12,1,1710,1928
13,0,1425,1148
13,1,1660,1928
14,0,1425,1148
14,1,1660,1928
15,0,1785,1148
15,1,1300,1928
16,0,1785,1148
16,1,1300,1928
17,0,1785,1148
17,1,1300,1928
18,0,1785,1148
18,1,1300,1928
19,0,1785,1148
19,1,1500,1928
20,0,1685,1148
20,1,1500,1928
21,0,1735,1148
21,1,1450,1928
22,0,1860,1618
22,1,1450,1928
23,0,1965,2753
23,1,1120,1828
24,0,1965,2753
24,1,1120,1828
25,0,1965,2753
25,1,1320,1828
26,0,1965,2753
26,1,1320,1828
27,0,1965,2753
27,1,1320,1828
28,0,1965,2753
28,1,1320,1828
29,0,1965,2753
29,1,1320,1828
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1585,1203
6,0,1550,1148
6,1,1585,1203
7,0,1550,1148
7,1,1585,1203
8,0,1500,1148
8,1,1585,1203
9,0,1500,1148
9,1,1685,1528
10,0,1450,1148
10,1,1735,1528
11,0,1450,1148
11,1,1735,1528
12,0,1450,1148
12,1,1735,1528
13,0,1450,1148
13,1,1735,1528
14,0,1450,1148
14,1,1735,1528
15,0,1450,1148
15,1,1735,1528
16,0,1650,1148
16,1,1735,1528
17,0,1650,1148
17,1,1835,1928
18,0,1650,1148
18,1,1835,1928
19,0,1650,1148
19,1,1835,1928
20,0,1650,1148
20,1,1835,1928
21,0,1650,1148
21,1,1835,1928
22,0,1650,1148
22,1,1835,1928
23,0,1860,2088
23,1,1475,1928
24,0,1860,2088
24,1,1475,1928
25,0,1860,2088
25,1,1475,1928
26,0,1810,2088
26,1,1525,1928
27,0,1810,2088
27,1,1725,1928
28,0,1760,2088
28,1,1975,1928
29,0,1760,2088
29,1,1975,1928
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1600,1148
2,1,1535,1203
3,0,1600,1148
3,1,1535,1203
4,0,1600,1148
4,1,1535,1203
5,0,1600,1148
5,1,1535,1203
6,0,1600,1148
6,1,1535,1203
7,0,1600,1148
7,1,1635,1528
8,0,1550,1148
8,1,1685,1528
9,0,1550,1148
9,1,1685,1528
10,0,1000,1073
10,1,2035,3528
11,0,1000,1073
11,1,2035,3528
12,0,1000,1073
12,1,2035,3528
13,0,1000,1073
13,1,2035,3528
14,0,1000,1073
14,1,2035,3528
15,0,1000,1073
15,1,2035,3528
16,0,1000,1073
16,1,2035,3528
17,0,1000,1073
17,1,2135,3828
18,0,1000,1073
18,1,2135,3828
19,0,1000,1073
19,1,2135,3828
20,0,1150,1073
20,1,2185,3828
21,0,1150,1073
21,1,2185,3828
22,0,1150,1073
22,1,2185,3828
23,0,1150,1073
23,1,2185,3828
24,0,1150,1073
24,1,2185,3828
25,0,1150,1073
25,1,2285,4028
26,0,1150,1073
26,1,2285,4028
27,0,1150,1073
27,1,2285,4028
28,0,1150,1073
28,1,2285,4028
29,0,1150,1073
29,1,2285,4028
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1450,1148
2,1,1585,1203
3,0,1450,1148
3,1,1585,1203
4,0,1575,1618
4,1,1585,1203
5,0,1575,1618
5,1,1585,1203
6,0,1575,1618
6,1,1585,1203
7,0,1575,1618
7,1,1585,1203
8,0,1575,1618
8,1,1585,1203
9,0,1575,1618
9,1,1585,1203
10,0,1575,1618
10,1,1585,1203
11,0,1575,1618
11,1,1785,1203
12,0,1575,1618
12,1,1785,1203
13,0,1575,1618
13,1,1785,1203
14,0,1575,1618
14,1,1785,1203
15,0,1575,1618
15,1,1785,1203
16,0,1575,1618
16,1,1785,1203
17,0,1575,1618
17,1,1785,1203
18,0,1325,1618
18,1,2135,1528
19,0,1325,1618
19,1,2135,1528
20,0,1325,1618
20,1,2135,1528
21,0,1325,1618
21,1,2135,1528
22,0,1325,1618
22,1,2135,1528
23,0,1325,1618
23,1,2135,1528
24,0,1325,1618
24,1,2135,1528
25,0,1325,1618
25,1,2085,1528
26,0,1125,1618
26,1,2185,1928
27,0,1485,1618
27,1,1825,1928
28,0,1685,1618
28,1,1825,1928
29,0,1735,1618
29,1,1975,1928
0,0,1350,1148
0,1,1685,1528
1,0,1400,1148
1,1,1635,1528
2,0,1600,1148
2,1,1635,1528
3,0,1600,1148
3,1,1635,1528
4,0,1600,1148
4,1,1635,1528
5,0,1600,1148
5,1,1635,1528
6,0,1600,1148
6,1,1635,1528
7,0,1600,1148
7,1,1635,1528
8,0,1600,1148
8,1,1635,1528
9,0,1600,1148
9,1,1635,1528
10,0,1600,1148
10,1,1635,1528
11,0,1600,1148
11,1,1735,1928
12,0,1550,1148
12,1,1785,1928
13,0,1550,1148
13,1,1785,1928
14,0,1750,1148
14,1,1785,1928
15,0,1750,1148
15,1,1785,1928
16,0,1750,1148
16,1,1785,1928
17,0,1750,1148
17,1,1785,1928
18,0,1750,1148
18,1,1785,1928
19,0,1750,1148
19,1,1785,1928
20,0,1750,1148
20,1,1785,1928
21,0,1725,1618
21,1,1935,1928
22,0,1725,1618
22,1,1935,1928
23,0,1725,1618
23,1,1935,1928
24,0,1625,1618
24,1,1935,1928
25,0,1675,1618
25,1,1885,1928
26,0,1800,2088
26,1,1885,1928
27,0,1800,2088
27,1,1885,1928
28,0,1800,2088
28,1,1885,1928
29,0,1800,2088
29,1,1885,1928
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1350,1148
4,1,1685,1528
5,0,1350,1148
5,1,1685,1528
6,0,1100,1148
6,1,1935,2728
7,0,1100,1148
7,1,1935,2728
8,0,1100,1148
8,1,1935,2728
9,0,1100,1148
9,1,2035,3328
10,0,1100,1148
10,1,2035,3328
11,0,1100,1148
11,1,2035,3328
12,0,1100,1148
12,1,2035,3328
13,0,1100,1148
13,1,2035,3328
14,0,1100,1148
14,1,2035,3328
15,0,1100,1148
15,1,2035,3328
16,0,0,28
16,1,2680,4414
17,0,0,28
17,1,2680,4414
18,0,200,28
18,1,2680,4414
19,0,200,28
19,1,2680,4414
20,0,188,28
20,1,2692,4414
21,0,188,28
21,1,2642,4414
22,0,188,28
22,1,2642,4414
23,0,188,28
23,1,2642,4414
24,0,138,28
24,1,2692,4414
25,0,138,28
25,1,2692,4414
26,0,138,28
26,1,2692,4414
27,0,138,28
27,1,2692,4414
28,0,338,28
28,1,2692,4414
29,0,338,28
29,1,2642,4414
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1400,1148
2,1,1635,1203
3,0,1400,1148
3,1,1635,1203
4,0,1150,1148
4,1,1785,2728
5,0,1480,1148
5,1,1455,2728
6,0,1480,1148
6,1,1455,2728
7,0,1480,1148
7,1,1455,2728
8,0,1480,1148
8,1,1455,2728
9,0,1480,1148
9,1,1455,2728
10,0,1480,1148
10,1,1455,2728
11,0,1480,1148
11,1,1455,2728
12,0,1430,1148
12,1,1705,2728
13,0,1790,1148
13,1,1345,2653
14,0,1790,1148
14,1,1345,2653
15,0,1790,1148
15,1,1345,2653
16,0,1790,1148
16,1,1345,2653
17,0,1790,1148
17,1,1345,2653
18,0,1790,1148
18,1,1345,2653
19,0,2120,1148
19,1,1015,1978
20,0,2120,1148
20,1,1015,1978
21,0,2120,1148
21,1,1215,1978
22,0,2290,1148
22,1,1245,1978
23,0,2340,1148
23,1,1195,1978
24,0,2340,1148
24,1,1195,1978
25,0,2340,1148
25,1,1195,1978
26,0,2340,1148
26,1,1195,1978
27,0,2340,1148
27,1,1195,1978
28,0,2340,1148
28,1,1195,1978
29,0,2340,1148
29,1,1195,1978
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1730,2088
3,1,1255,1203
4,0,1730,2088
4,1,1255,1203
5,0,1730,2088
5,1,1255,1203
6,0,1680,2088
6,1,1255,1203
7,0,1680,2088
7,1,1155,1203
8,0,1680,2088
8,1,1155,1203
9,0,1730,2088
9,1,1305,1203
10,0,1730,2088
10,1,1305,1203
11,0,1730,2088
11,1,1305,1203
12,0,1730,2088
12,1,1305,1203
13,0,1730,2088
13,1,1305,1203
14,0,1730,2088
14,1,1305,1203
15,0,1730,2088
15,1,1305,1203
16,0,1855,2578
16,1,1305,1203
17,0,1855,2578
17,1,1305,1203
18,0,1855,2578
18,1,1305,1203
19,0,1855,2578
19,1,1205,1203
20,0,1855,2578
20,1,1205,1203
21,0,1855,2578
21,1,1405,1203
22,0,1855,2578
22,1,1405,1203
23,0,1855,2578
23,1,1405,1203
24,0,1855,2578
24,1,1405,1203
25,0,1855,2578
25,1,1405,1203
26,0,1680,2578
26,1,1580,1203
27,0,1680,2578
27,1,1580,1203
28,0,1680,2578
28,1,1580,1203
29,0,1680,2578
29,1,1780,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1450,1148
2,1,1585,1203
3,0,1450,1148
3,1,1585,1203
4,0,1450,1148
4,1,1585,1203
5,0,1450,1148
5,1,1585,1203
6,0,1450,1148
6,1,1585,1203
7,0,1450,1148
7,1,1585,1203
8,0,1450,1148
8,1,1585,1203
9,0,1450,1148
9,1,1685,1528
10,0,1450,1148
10,1,1685,1528
11,0,1450,1148
11,1,1685,1528
12,0,1450,1148
12,1,1685,1528
13,0,1450,1148
13,1,1685,1528
14,0,1450,1148
14,1,1685,1528
15,0,1450,1148
15,1,1685,1528
16,0,1400,1148
16,1,1685,1528
17,0,1685,1618
17,1,1325,1528
18,0,1685,1618
18,1,1325,1528
19,0,1685,1618
19,1,1325,1528
20,0,1685,1618
20,1,1325,1528
21,0,1735,1618
21,1,1475,1528
22,0,1485,1618
22,1,1925,1528
23,0,1485,1618
23,1,1925,1528
24,0,1485,1618
24,1,1925,1528
25,0,1985,2928
25,1,1125,1453
26,0,1985,2928
26,1,1125,1453
27,0,1985,2928
27,1,1125,1453
28,0,1985,2928
28,1,1125,1453
29,0,1985,2928
29,1,1325,1453
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1375,1148
2,1,1660,1528
3,0,1375,1148
3,1,1660,1528
4,0,1575,1148
4,1,1660,1528
5,0,1575,1148
5,1,1660,1528
6,0,1575,1148
6,1,1660,1528
7,0,1575,1148
7,1,1660,1528
8,0,1575,1148
8,1,1660,1528
9,0,1575,1148
9,1,1660,1528
10,0,1575,1148
10,1,1660,1528
11,0,1575,1148
11,1,1660,1528
12,0,1575,1148
12,1,1660,1528
13,0,1575,1148
13,1,1760,1928
14,0,1575,1148
14,1,1760,1928
15,0,1575,1148
15,1,1760,1928
16,0,1525,1148
16,1,1760,1928
17,0,1525,1148
17,1,1760,1928
18,0,1525,1148
18,1,1760,1928
19,0,1525,1148
19,1,1760,1928
20,0,1525,1148
20,1,1760,1928
21,0,1525,1148
21,1,1760,1928
22,0,1525,1148
22,1,1760,1928
23,0,1525,1148
23,1,1760,1928
24,0,1525,1148
24,1,1760,1928
25,0,1525,1148
25,1,1860,2528
26,0,1425,1148
26,1,1860,2528
27,0,1425,1148
27,1,1860,2528
28,0,1625,1148
28,1,1860,2528
29,0,1625,1148
29,1,1860,2528
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1500,1148
2,1,1635,1203
3,0,1680,2088
3,1,1305,1203
4,0,1805,2578
4,1,1305,1203
5,0,1805,2578
5,1,1205,1203
6,0,1805,2578
6,1,1205,1203
7,0,1805,2578
7,1,1205,1203
8,0,1805,2578
8,1,1205,1203
9,0,2181,3650
9,1,355,128
10,0,2181,3650
10,1,355,128
11,0,2181,3650
11,1,255,128
12,0,2364,3676
12,1,255,128
13,0,2370,3676
13,1,449,128
14,0,2370,3676
14,1,449,128
15,0,2370,3676
15,1,449,128
16,0,2370,3676
16,1,449,128
17,0,2396,3676
17,1,423,128
18,0,2396,3676
18,1,423,128
19,0,2396,3676
19,1,423,128
20,0,2585,3694
20,1,423,128
21,0,2585,3694
21,1,423,128
22,0,2585,3694
22,1,423,128
23,0,2595,3694
23,1,613,128
24,0,2595,3694
24,1,613,128
25,0,3208,3872
25,1,0,0
26,0,3208,3872
26,1,0,0
27,0,3208,3872
27,1,0,0
28,0,3208,3872
28,1,0,0
29,0,3208,3872
29,1,0,0
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1575,1618
4,1,1585,1203
5,0,1575,1618
5,1,1785,1203
6,0,1475,1618
6,1,1985,1528
7,0,1475,1618
7,1,1985,1528
8,0,1475,1618
8,1,1985,1528
9,0,1475,1618
9,1,1985,1528
10,0,1425,1618
10,1,2035,1528
11,0,1425,1618
11,1,2035,1528
12,0,1425,1618
12,1,2035,1528
13,0,1425,1618
13,1,2035,1528
14,0,1325,1618
14,1,2035,1528
15,0,1325,1618
15,1,2035,1528
16,0,1525,1618
16,1,2035,1528
17,0,1525,1618
17,1,2135,1928
18,0,1525,1618
18,1,2135,1928
19,0,1525,1618
19,1,2135,1928
20,0,1475,1618
20,1,2185,1928
21,0,1475,1618
21,1,2185,1928
22,0,1475,1618
22,1,2185,1928
23,0,1475,1618
23,1,2185,1928
24,0,1475,1618
24,1,2185,1928
25,0,1475,1618
25,1,2185,1928
26,0,1475,1618
26,1,2185,1928
27,0,1475,1618
27,1,2185,1928
28,0,1425,1618
28,1,2335,2528
29,0,1425,1618
29,1,2335,2528
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1625,1618
4,1,1635,1203
5,0,1625,1618
5,1,1635,1203
6,0,1625,1618
6,1,1635,1203
7,0,1625,1618
7,1,1635,1203
8,0,1625,1618
8,1,1635,1203
9,0,1625,1618
9,1,1535,1203
10,0,1575,1618
10,1,1585,1203
11,0,1575,1618
11,1,1785,1203
12,0,1575,1618
12,1,1785,1203
13,0,1575,1618
13,1,1785,1203
14,0,1525,1618
14,1,2035,1203
15,0,1950,3103
15,1,1235,1203
16,0,1950,3103
16,1,1235,1203
17,0,1950,3103
17,1,1435,1203
18,0,1950,3103
18,1,1435,1203
19,0,1950,3103
19,1,1435,1203
20,0,1950,3103
20,1,1435,1203
21,0,1950,3103
21,1,1435,1203
22,0,1950,3103
22,1,1435,1203
23,0,1950,3103
23,1,1435,1203
24,0,1850,3103
24,1,1435,1203
25,0,1850,3103
25,1,1435,1203
26,0,2050,3103
26,1,1435,1203
27,0,2050,3103
27,1,1635,1203
28,0,2050,3103
28,1,1635,1203
29,0,2050,3103
29,1,1635,1203
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1600,1148
2,1,1535,1203
3,0,1600,1148
3,1,1535,1203
4,0,1550,1148
4,1,1685,1528
5,0,1550,1148
5,1,1685,1528
6,0,1550,1148
6,1,1685,1528
7,0,1550,1148
7,1,1685,1528
8,0,1550,1148
8,1,1685,1528
9,0,1550,1148
9,1,1685,1528
10,0,1550,1148
10,1,1685,1528
11,0,1550,1148
11,1,1785,1928
12,0,1500,1148
12,1,1835,1928
13,0,1500,1148
13,1,1835,1928
14,0,1450,1148
14,1,1885,3328
15,0,1780,1148
15,1,1555,3328
16,0,1780,1148
16,1,1555,3328
17,0,1780,1148
17,1,1455,3253
18,0,1780,1148
18,1,1455,3253
19,0,1780,1148
19,1,1455,3253
20,0,380,120
20,1,2413,4376
21,0,380,120
21,1,2413,4376
22,0,580,120
22,1,2413,4376
23,0,628,120
23,1,2365,4376
24,0,628,120
24,1,2365,4376
25,0,628,120
25,1,2365,4376
26,0,628,120
26,1,2365,4376
27,0,628,120
27,1,2365,4376
28,0,628,120
28,1,2365,4376
29,0,628,120
29,1,2554,4394
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1450,1148
2,1,1585,1203
3,0,1705,1618
3,1,1255,1203
4,0,1755,2578
4,1,1255,1203
5,0,1755,2578
5,1,1455,1203
6,0,1755,2578
6,1,1455,1203
7,0,1755,2578
7,1,1455,1203
8,0,1755,2578
8,1,1455,1203
9,0,2095,3640
9,1,655,415
10,0,2095,3640
10,1,655,415
11,0,2095,3640
11,1,555,298
12,0,2095,3640
12,1,555,298
13,0,2095,3640
13,1,555,298
14,0,1895,3640
14,1,755,298
15,0,1895,3640
15,1,755,298
16,0,2095,3640
16,1,755,298
17,0,2095,3640
17,1,755,298
18,0,2095,3640
18,1,755,298
19,0,2095,3640
19,1,755,298
20,0,2095,3640
20,1,755,298
21,0,2095,3640
21,1,755,298
22,0,2095,3640
22,1,755,298
23,0,2095,3640
23,1,755,298
24,0,2095,3640
24,1,755,298
25,0,2101,3640
25,1,949,298
26,0,2101,3640
26,1,949,298
27,0,2101,3640
27,1,949,298
28,0,2280,3660
28,1,949,298
29,0,2280,3660
29,1,949,298
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1600,1148
2,1,1535,1203
3,0,1600,1148
3,1,1535,1203
4,0,1350,1148
4,1,1785,1928
